bucket,category,name,id,price,confidence,specific,needs_supplier_confirmation,assigned,image,filename,source,source_page,source_asset,label,basis,original_url
"fallback_categoria","panini-carne","#10","panini-carne-10-0","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_numero_10__asset_home_vitella_panino.jpg","panini_numero_10__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","BBQ","panini-carne-bbq-1","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_bbq__asset_home_vitella_panino.jpg","panini_bbq__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Cipollini","panini-carne-cipollini-3","7","bassa","false","true","true","../assets/pagnottella/images/products/panini_cipollini__asset_home_vitella_panino.jpg","panini_cipollini__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Contadino","panini-carne-contadino-4","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_contadino__asset_home_vitella_panino.jpg","panini_contadino__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Delicato","panini-carne-delicato-5","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_delicato__asset_home_vitella_panino.jpg","panini_delicato__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Delizioso","panini-carne-delizioso-6","7","bassa","false","true","true","../assets/pagnottella/images/products/panini_delizioso__asset_home_vitella_panino.jpg","panini_delizioso__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Emiliano","panini-carne-emiliano-8","7","bassa","false","true","true","../assets/pagnottella/images/products/panini_emiliano__asset_home_vitella_panino.jpg","panini_emiliano__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Fumino","panini-carne-fumino-9","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_fumino__asset_home_vitella_panino.jpg","panini_fumino__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Gustoso","panini-carne-gustoso-11","7","bassa","false","true","true","../assets/pagnottella/images/products/panini_gustoso__asset_home_vitella_panino.jpg","panini_gustoso__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Marchigiano","panini-carne-marchigiano-12","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_marchigiano__asset_home_vitella_panino.jpg","panini_marchigiano__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Montanaro","panini-carne-montanaro-13","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_montanaro__asset_home_vitella_panino.jpg","panini_montanaro__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Newyorkese","panini-carne-newyorkese-14","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_newyorkese__asset_home_vitella_panino.jpg","panini_newyorkese__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Oregan","panini-carne-oregan-16","7","bassa","false","true","true","../assets/pagnottella/images/products/panini_oregan__asset_home_vitella_panino.jpg","panini_oregan__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Paesano","panini-carne-paesano-17","7","bassa","false","true","true","../assets/pagnottella/images/products/panini_paesano__asset_home_vitella_panino.jpg","panini_paesano__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Pagnottella","panini-carne-pagnottella-18","9","bassa","false","true","true","../assets/pagnottella/images/products/panini_pagnottella__asset_home_vitella_panino.jpg","panini_pagnottella__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Quirino","panini-carne-quirino-19","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_quirino__asset_home_vitella_panino.jpg","panini_quirino__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Rucolino","panini-carne-rucolino-20","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_rucolino__asset_home_vitella_panino.jpg","panini_rucolino__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Soprana","panini-carne-soprana-22","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_soprana__asset_home_vitella_panino.jpg","panini_soprana__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Spock","panini-carne-spock-23","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_spock__asset_home_vitella_panino.jpg","panini_spock__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Tonnato","panini-carne-tonnato-26","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_tonnato__asset_home_vitella_panino.jpg","panini_tonnato__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Transalpino","panini-carne-transalpino-29","7","bassa","false","true","true","../assets/pagnottella/images/products/panini_transalpino__asset_home_vitella_panino.jpg","panini_transalpino__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Trentino","panini-carne-trentino-30","7","bassa","false","true","true","../assets/pagnottella/images/products/panini_trentino__asset_home_vitella_panino.jpg","panini_trentino__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Valtella","panini-carne-valtella-32","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_valtella__asset_home_vitella_panino.jpg","panini_valtella__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-carne","Violotto","panini-carne-violotto-33","7","bassa","false","true","true","../assets/pagnottella/images/products/panini_violotto__asset_home_vitella_panino.jpg","panini_violotto__asset_home_vitella_panino.jpg","mapping-1to1","Home","home_vitella_panino","Foto categoria","Default panini di carne per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913543375-PO0UJS2QUNY02TODG6H2/vitella_panino.jpg"
"fallback_categoria","panini-pesce","Cefalu","panini-pesce-cefalu-0","10","bassa","false","true","true","../assets/pagnottella/images/products/panini_cefalu__panino_baccala.jpg","panini_cefalu__panino_baccala.jpg","mapping-1to1","Home","home_baccala_panino","Foto categoria","Non esiste una foto specifica panino per questo pesce; usata foto Baccala come default panini di pesce.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913550178-57I6DBH7IDA5ZAKY2YKO/baccala_panino.jpg"
"fallback_categoria","panini-pesce","Fumarello","panini-pesce-fumarello-1","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_fumarello__panino_baccala.jpg","panini_fumarello__panino_baccala.jpg","mapping-1to1","Home","home_baccala_panino","Foto categoria","Non esiste una foto specifica panino per questo pesce; usata foto Baccala come default panini di pesce.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913550178-57I6DBH7IDA5ZAKY2YKO/baccala_panino.jpg"
"fallback_categoria","panini-pesce","Marinaro","panini-pesce-marinaro-4","7","bassa","false","true","true","../assets/pagnottella/images/products/panini_marinaro__panino_baccala.jpg","panini_marinaro__panino_baccala.jpg","mapping-1to1","Home","home_baccala_panino","Foto categoria","Non esiste una foto specifica panino per questo pesce; usata foto Baccala come default panini di pesce.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913550178-57I6DBH7IDA5ZAKY2YKO/baccala_panino.jpg"
"fallback_categoria","panini-pesce","Norvegese","panini-pesce-norvegese-7","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_norvegese__panino_baccala.jpg","panini_norvegese__panino_baccala.jpg","mapping-1to1","Home","home_baccala_panino","Foto categoria","Non esiste una foto specifica panino per questo pesce; usata foto Baccala come default panini di pesce.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913550178-57I6DBH7IDA5ZAKY2YKO/baccala_panino.jpg"
"fallback_categoria","panini-pesce","Pantelleria","panini-pesce-pantelleria-8","10","bassa","false","true","true","../assets/pagnottella/images/products/panini_pantelleria__panino_baccala.jpg","panini_pantelleria__panino_baccala.jpg","mapping-1to1","Home","home_baccala_panino","Foto categoria","Non esiste una foto specifica panino per questo pesce; usata foto Baccala come default panini di pesce.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1733913550178-57I6DBH7IDA5ZAKY2YKO/baccala_panino.jpg"
"fallback_categoria","panini-veg","Campagnolo","panini-veg-campagnolo-1","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_campagnolo__panino_burrata.jpg","panini_campagnolo__panino_burrata.jpg","mapping-1to1","Panini","panini_burrata_dscf8503","Foto categoria","Default panini vegetariani/verdure per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1687337806242-QRTKSCRHFYN3AQS4L821/DSCF8503.jpg"
"fallback_categoria","panini-veg","Ortolino","panini-veg-ortolino-3","7","bassa","false","true","true","../assets/pagnottella/images/products/panini_ortolino__panino_burrata.jpg","panini_ortolino__panino_burrata.jpg","mapping-1to1","Panini","panini_burrata_dscf8503","Foto categoria","Default panini vegetariani/verdure per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1687337806242-QRTKSCRHFYN3AQS4L821/DSCF8503.jpg"
"fallback_categoria","panini-veg","Spaccanapoli","panini-veg-spaccanapoli-4","8","bassa","false","true","true","../assets/pagnottella/images/products/panini_spaccanapoli__panino_burrata.jpg","panini_spaccanapoli__panino_burrata.jpg","mapping-1to1","Panini","panini_burrata_dscf8503","Foto categoria","Default panini vegetariani/verdure per assenza di foto specifica.","https://images.squarespace-cdn.com/content/v1/5bc46325d7819e67da2eef74/1687337806242-QRTKSCRHFYN3AQS4L821/DSCF8503.jpg"
"unassigned","bevande-dolci","Acqua 0,5 lt","bevande-acqua-0","1","nessuna","false","false","false","../assets/pagnottella/images/optimized/DSCF7425.webp","","fallback","","","Immagine categoria","",""
"unassigned","bevande-dolci","Bibite in lattina","bevande-bibite-1","2.5","nessuna","false","false","false","../assets/pagnottella/images/optimized/DSCF7425.webp","","fallback","","","Immagine categoria","",""
"unassigned","bevande-dolci","Birre artigianali","bevande-birre-3","5","nessuna","false","false","false","../assets/pagnottella/images/optimized/DSCF7425.webp","","fallback","","","Immagine categoria","",""
"unassigned","bevande-dolci","Macedonia","bevande-macedonia-2","2.5","nessuna","false","false","false","../assets/pagnottella/images/optimized/DSCF7425.webp","","fallback","","","Immagine categoria","",""
"unassigned","bevande-dolci","Pane e Nutella","bevande-pane-nutella-4","4","nessuna","false","false","false","../assets/pagnottella/images/optimized/DSCF7425.webp","","fallback","","","Immagine categoria","",""
"unassigned","insalate-pesce","Tropicana","insalate-pesce-tropicana-19","12","nessuna","false","false","false","../assets/pagnottella/images/products/insalate_baccala__insalata_baccala.jpg","","fallback","","","Immagine categoria","",""
"unassigned","succhi-freschi","Succo fresco #1","succo-0","5","nessuna","false","false","false","../assets/pagnottella/images/optimized/DSCF7425.webp","","fallback","","","Immagine categoria","",""
"unassigned","succhi-freschi","Succo fresco #2","succo-1","5","nessuna","false","false","false","../assets/pagnottella/images/optimized/DSCF7425.webp","","fallback","","","Immagine categoria","",""
"unassigned","succhi-freschi","Succo fresco #3","succo-2","5","nessuna","false","false","false","../assets/pagnottella/images/optimized/DSCF7425.webp","","fallback","","","Immagine categoria","",""
"unassigned","succhi-freschi","Succo fresco #4","succo-3","5","nessuna","false","false","false","../assets/pagnottella/images/optimized/DSCF7425.webp","","fallback","","","Immagine categoria","",""
"unassigned","succhi-freschi","Succo fresco #5","succo-4","5","nessuna","false","false","false","../assets/pagnottella/images/optimized/DSCF7425.webp","","fallback","","","Immagine categoria","",""
"unassigned","succhi-freschi","Succo fresco #6","succo-5","5","nessuna","false","false","false","../assets/pagnottella/images/optimized/DSCF7425.webp","","fallback","","","Immagine categoria","",""
"unassigned","succhi-freschi","Succo fresco #7","succo-6","5","nessuna","false","false","false","../assets/pagnottella/images/optimized/DSCF7425.webp","","fallback","","","Immagine categoria","",""
"unassigned","succhi-freschi","Succo fresco #8","succo-7","5","nessuna","false","false","false","../assets/pagnottella/images/optimized/DSCF7425.webp","","fallback","","","Immagine categoria","",""
